,Vehicle Name,Vehicle Description,Electric,Model Name,Average Rating,Brand Name,Vehicle Image,Category Name,Vehicle Price,Variant Name,Fuel Type,Power,End Point
194,Tata 1512 LPT,"The Tata 1512 LPT is a heavy-duty truck built to cater to long-haul transportation needs with superior load capacity. Known for its durability, this truck is engineered to handle heavy goods while ensuring excellent mileage and cost-efficiency. The 1512 LPT is equipped with advanced features that enhance driver comfort, including an ergonomic cabin and improved suspension. Ideal for industries like manufacturing, construction, and FMCG, it is a highly versatile and dependable vehicle. Its robust structure and low maintenance costs make it a top choice for transport operators looking to optimize their fleet performance.",No,1512 LPT,2.8,Tata,https://images.91trucks.com/trucks/models/63/1162/tata-1512-lpt-937782209.jpg,Truck,₹23.49 Lakh,Reefers,Diesel,123 HP,https://www.91trucks.com/trucks/tata/1512-lpt/reefers
195,Tata 1512 LPT,"The Tata 1512 LPT is a heavy-duty truck built to cater to long-haul transportation needs with superior load capacity. Known for its durability, this truck is engineered to handle heavy goods while ensuring excellent mileage and cost-efficiency. The 1512 LPT is equipped with advanced features that enhance driver comfort, including an ergonomic cabin and improved suspension. Ideal for industries like manufacturing, construction, and FMCG, it is a highly versatile and dependable vehicle. Its robust structure and low maintenance costs make it a top choice for transport operators looking to optimize their fleet performance.",No,1512 LPT,2.8,Tata,https://images.91trucks.com/trucks/models/63/1162/tata-1512-lpt-937782209.jpg,Truck,₹23.49 Lakh,FSD,Diesel,123 HP,https://www.91trucks.com/trucks/tata/1512-lpt/fsd
196,Tata 1512 LPT,"The Tata 1512 LPT is a heavy-duty truck built to cater to long-haul transportation needs with superior load capacity. Known for its durability, this truck is engineered to handle heavy goods while ensuring excellent mileage and cost-efficiency. The 1512 LPT is equipped with advanced features that enhance driver comfort, including an ergonomic cabin and improved suspension. Ideal for industries like manufacturing, construction, and FMCG, it is a highly versatile and dependable vehicle. Its robust structure and low maintenance costs make it a top choice for transport operators looking to optimize their fleet performance.",No,1512 LPT,2.8,Tata,https://images.91trucks.com/trucks/models/63/1162/tata-1512-lpt-937782209.jpg,Truck,₹23.47 Lakh,CLB,Diesel,123 HP,https://www.91trucks.com/trucks/tata/1512-lpt/clb
197,Tata 407 Gold 33 WB RJ,"The Tata 407 Gold 33 WB RJ is one of the latest iterations of the iconic Tata 047 range of midsize trucks in India. The Tata 407 Gold 33 WB RJ is being offered in three different variants, all of which comes powered by a 3.0-litre 136 PS diesel engine.",No,407 Gold 33 WB RJ,3.2,Tata,https://images.91trucks.com/trucks/models/63/1164/tata-407-gold-33-wb-rj-922607688.jpg,Truck,₹11.02 Lakh,CBC,Diesel,98 HP,https://www.91trucks.com/trucks/tata/407-gold-33-wb-rj/cbc
198,Tata 407 Gold 33 WB RJ,"The Tata 407 Gold 33 WB RJ is one of the latest iterations of the iconic Tata 047 range of midsize trucks in India. The Tata 407 Gold 33 WB RJ is being offered in three different variants, all of which comes powered by a 3.0-litre 136 PS diesel engine.",No,407 Gold 33 WB RJ,3.2,Tata,https://images.91trucks.com/trucks/models/63/1164/tata-407-gold-33-wb-rj-922607688.jpg,Truck,₹11.00 Lakh,FSD,Diesel,98 HP,https://www.91trucks.com/trucks/tata/407-gold-33-wb-rj/fsd
199,Tata 407 Gold 33 WB RJ,"The Tata 407 Gold 33 WB RJ is one of the latest iterations of the iconic Tata 047 range of midsize trucks in India. The Tata 407 Gold 33 WB RJ is being offered in three different variants, all of which comes powered by a 3.0-litre 136 PS diesel engine.",No,407 Gold 33 WB RJ,3.2,Tata,https://images.91trucks.com/trucks/models/63/1164/tata-407-gold-33-wb-rj-922607688.jpg,Truck,₹10.99 Lakh,HDLB,Diesel,98 HP,https://www.91trucks.com/trucks/tata/407-gold-33-wb-rj/hdlb
200,Tata 510 SFC TT,"The Tata 510 SFC TT is a light commercial vehicle built for efficient transport of goods over short and medium distances. Its compact size and robust structure make it suitable for urban deliveries and rural logistics. Equipped with a fuel-efficient engine, the 510 SFC TT offers excellent mileage and low maintenance, making it cost-effective for small businesses. Its design focuses on driver comfort with a spacious and ergonomic cabin, ensuring stress-free operations. Tata's engineering excellence ensures durability and reliability, making it an ideal choice for transport operators looking for a dependable LCV solution.",No,510 SFC TT,4.2,Tata,https://images.91trucks.com/trucks/models/63/1165/tata-510-sfc-tt-640577920.jpg,Truck,₹13.84 Lakh,HDLB,Not Available,98 HP,https://www.91trucks.com/trucks/tata/510-sfc-tt/hdlb
201,Tata 510 SFC TT,"The Tata 510 SFC TT is a light commercial vehicle built for efficient transport of goods over short and medium distances. Its compact size and robust structure make it suitable for urban deliveries and rural logistics. Equipped with a fuel-efficient engine, the 510 SFC TT offers excellent mileage and low maintenance, making it cost-effective for small businesses. Its design focuses on driver comfort with a spacious and ergonomic cabin, ensuring stress-free operations. Tata's engineering excellence ensures durability and reliability, making it an ideal choice for transport operators looking for a dependable LCV solution.",No,510 SFC TT,4.2,Tata,https://images.91trucks.com/trucks/models/63/1165/tata-510-sfc-tt-640577920.jpg,Truck,₹13.36 Lakh,FSB,Not Available,98 HP,https://www.91trucks.com/trucks/tata/510-sfc-tt/fsb
202,Tata 510 SFC TT,"The Tata 510 SFC TT is a light commercial vehicle built for efficient transport of goods over short and medium distances. Its compact size and robust structure make it suitable for urban deliveries and rural logistics. Equipped with a fuel-efficient engine, the 510 SFC TT offers excellent mileage and low maintenance, making it cost-effective for small businesses. Its design focuses on driver comfort with a spacious and ergonomic cabin, ensuring stress-free operations. Tata's engineering excellence ensures durability and reliability, making it an ideal choice for transport operators looking for a dependable LCV solution.",No,510 SFC TT,4.2,Tata,https://images.91trucks.com/trucks/models/63/1165/tata-510-sfc-tt-640577920.jpg,Truck,₹13.36 Lakh,CBC,Not Available,98 HP,https://www.91trucks.com/trucks/tata/510-sfc-tt/cbc
203,Tata 609g SFC,"The Tata 609g SFC is the CNG-powered version of the very capable 610 range of light-duty trucks from Tata Motors. While it gets a slightly different powertrains setup, it retains the design and mechanicals of the 610 range. Available in three variants – CBC, HDLB and FSD, the Tata 609g SFC claim a payload capacity of 2960 kg.",No,609g SFC,4.2,Tata,https://images.91trucks.com/trucks/models/63/1166/tata-609g-sfc-1245213760.jpg,Truck,₹15.70 Lakh,HDLB,CNG,83 HP,https://www.91trucks.com/trucks/tata/609g-sfc/hdlb
204,Tata 609g SFC,"The Tata 609g SFC is the CNG-powered version of the very capable 610 range of light-duty trucks from Tata Motors. While it gets a slightly different powertrains setup, it retains the design and mechanicals of the 610 range. Available in three variants – CBC, HDLB and FSD, the Tata 609g SFC claim a payload capacity of 2960 kg.",No,609g SFC,4.2,Tata,https://images.91trucks.com/trucks/models/63/1166/tata-609g-sfc-1245213760.jpg,Truck,₹15.14 Lakh,CBC,CNG,83 HP,https://www.91trucks.com/trucks/tata/609g-sfc/cbc
205,Tata 609g SFC,"The Tata 609g SFC is the CNG-powered version of the very capable 610 range of light-duty trucks from Tata Motors. While it gets a slightly different powertrains setup, it retains the design and mechanicals of the 610 range. Available in three variants – CBC, HDLB and FSD, the Tata 609g SFC claim a payload capacity of 2960 kg.",No,609g SFC,4.2,Tata,https://images.91trucks.com/trucks/models/63/1166/tata-609g-sfc-1245213760.jpg,Truck,₹13.55 Lakh,FSD,CNG,83 HP,https://www.91trucks.com/trucks/tata/609g-sfc/fsd
206,Tata 610 SFC,"The Tata 610 SFC is an extension of the 407 range with more payload, larger dimensions and tweaked chassis. It is offered in India in three variants – CBC, HDLB and FSD, all of which claim a payload capacity of 3,300 kg. It is powered by the 3.0-litre four-cylinder diesel engine which it shares with the 407 range.",No,610 SFC,4.7,Tata,https://images.91trucks.com/trucks/models/63/1167/tata-610-sfc-2061464196.jpg,Truck,₹15.39 Lakh,HSD,Diesel,98 HP,https://www.91trucks.com/trucks/tata/610-sfc/hdlb
207,Tata 610 SFC,"The Tata 610 SFC is an extension of the 407 range with more payload, larger dimensions and tweaked chassis. It is offered in India in three variants – CBC, HDLB and FSD, all of which claim a payload capacity of 3,300 kg. It is powered by the 3.0-litre four-cylinder diesel engine which it shares with the 407 range.",No,610 SFC,4.7,Tata,https://images.91trucks.com/trucks/models/63/1167/tata-610-sfc-2061464196.jpg,Truck,₹15.28 Lakh,FSD,Diesel,98 HP,https://www.91trucks.com/trucks/tata/610-sfc/fsd
208,Tata 610 SFC,"The Tata 610 SFC is an extension of the 407 range with more payload, larger dimensions and tweaked chassis. It is offered in India in three variants – CBC, HDLB and FSD, all of which claim a payload capacity of 3,300 kg. It is powered by the 3.0-litre four-cylinder diesel engine which it shares with the 407 range.",No,610 SFC,4.7,Tata,https://images.91trucks.com/trucks/models/63/1167/tata-610-sfc-2061464196.jpg,Truck,₹14.58 Lakh,CBC,Diesel,98 HP,https://www.91trucks.com/trucks/tata/610-sfc/cbc
209,Tata 610 SK,"The Tata 610 SK is a highly efficient and reliable light commercial vehicle (LCV) built for short-haul transportation. It is tailored to meet the needs of urban logistics, construction sites, and rural deliveries. With its compact build, the 610 SK provides excellent maneuverability on narrow city roads while maintaining strong load-carrying capacity. Its durable chassis and fuel-efficient engine ensure lower operating costs, making it a cost-effective solution for small and medium-sized businesses. The comfortable driver cabin, paired with Tata's trusted engineering, makes this truck a dependable partner for industries requiring daily transport of light to moderate goods.",No,610 SK,5.0,Tata,https://images.91trucks.com/trucks/models/63/1168/tata-610-sk-905623523.jpg,Truck,₹16.34 Lakh,Diesel/Tipper,Diesel,98 HP,https://www.91trucks.com/trucks/tata/610-sk/diesel
210,Tata 610 SK,"The Tata 610 SK is a highly efficient and reliable light commercial vehicle (LCV) built for short-haul transportation. It is tailored to meet the needs of urban logistics, construction sites, and rural deliveries. With its compact build, the 610 SK provides excellent maneuverability on narrow city roads while maintaining strong load-carrying capacity. Its durable chassis and fuel-efficient engine ensure lower operating costs, making it a cost-effective solution for small and medium-sized businesses. The comfortable driver cabin, paired with Tata's trusted engineering, makes this truck a dependable partner for industries requiring daily transport of light to moderate goods.",No,610 SK,5.0,Tata,https://images.91trucks.com/trucks/models/63/1168/tata-610-sk-905623523.jpg,Truck,₹14.45 Lakh,CBC,Diesel,98 HP,https://www.91trucks.com/trucks/tata/610-sk/cbc
211,Tata 709g LPT,"The Tata 709g LPT is a CNG-powered light commercial vehicle, offering an eco-friendly solution for urban logistics. It is specifically designed to cater to emission-sensitive areas while maintaining impressive fuel efficiency and cost-effectiveness. The truck's robust build and payload capacity make it ideal for parcel services, e-commerce deliveries, and FMCG logistics. With a focus on driver comfort, the cabin is ergonomically designed to ensure smooth and stress-free driving. Tata’s trusted technology ensures that the 709g LPT delivers consistent performance, making it an excellent option for businesses transitioning toward greener transportation.",No,709g LPT,4.2,Tata,https://images.91trucks.com/trucks/models/63/1169/tata-709g-lpt-842488623.jpg,Truck,₹17.80 Lakh,HDLB,CNG,83 HP,https://www.91trucks.com/trucks/tata/709g-lpt/hd
